
System 2113.05 (MHz) duration 30 (sec) CPU avg. 86.89%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  8   3245983586.0  1229646986.0  2.64    5.94     5.94  
  9   2358774871.0  824988981.0   2.86    3.05     3.05  
  10  2690283793.0  970103478.0   2.77    3.96     3.96  
  11  2364737999.0  824957007.0   2.87    5.33     5.33  
  12  5130695006.0  1684974034.0  3.04    6.12     6.12  
  13  2357709166.0  825484769.0   2.86    5.29     5.29  
  14  5974682488.0  1786587598.0  3.34    7.19     7.19  
  15  2367980034.0  821538212.0   2.88    5.88     5.88  
System 1708.52 (MHz) duration 30 (sec) CPU avg. 97.02%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   8948252356.0  2790399860.0  3.21   17.46    17.46  
  1   3370062406.0  1530633519.0  2.20    7.43     7.43  
  2   7090905424.0  2405991892.0  2.95    9.90     9.90  
  3   2091474373.0  778714295.0   2.69    4.58     4.58  
  4   2556093653.0  936019472.0   2.73    3.19     3.19  
  5   2085745265.0  758669287.0   2.75    3.12     3.12  
  6   2516619964.0  963162665.0   2.61    3.03     3.03  
  7    2830473.0      583776.0    4.85    0.00     0.00  
  8   4895689131.0  1534319889.0  3.19    9.28     9.28  
  9   2091765186.0  752998090.0   2.78    3.01     3.01  
  10  6530335576.0  2193447654.0  2.98    8.54     8.54  
  11  2108760746.0  759724993.0   2.78    2.97     2.97  
  12  4057434327.0  1331529901.0  3.05    4.84     4.84  
  13  2106896613.0  763758821.0   2.76    4.98     4.98  
  14  8185945854.0  2570496289.0  3.18   10.83    10.83  
  15  2099884797.0  753272914.0   2.79    3.86     3.86  
System 2702.42 (MHz) duration 30 (sec) CPU avg. 39.56%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   1365379527.0  460160772.0   2.97    1.68     1.68  
  1   1973235643.0  748476649.0   2.64    2.61     2.61  
  2   1884360217.0  614965682.0   3.06    2.63     2.63  
  3   1733243606.0  382411325.0   4.53    2.73     2.73  
  4   1360851324.0  462687994.0   2.94    1.71     1.71  
  5   1748803223.0  348897954.0   5.01    2.25     2.25  
  6   1495931147.0  498173769.0   3.00    1.78     1.78  
  7    1455125.0      421101.0    3.46    0.00     0.00  
